segment_path,emotion,actor,mfcc_1,mfcc_2,mfcc_3,mfcc_4,mfcc_5,mfcc_6,mfcc_7,mfcc_8,mfcc_9,mfcc_10,mfcc_11,mfcc_12,mfcc_13,mfcc_14,mfcc_15,mfcc_16,mfcc_17,mfcc_18,mfcc_19,mfcc_20,mfcc_21,mfcc_22,mfcc_23,mfcc_24,mfcc_25,mfcc_26,mfcc_27,mfcc_28,mfcc_29,mfcc_30,mfcc_31,mfcc_32,mfcc_33,mfcc_34,mfcc_35,mfcc_36,mfcc_37,mfcc_38,mfcc_39,mfcc_40,segment_i
data/processed/segments/03-01-05-02-01-01-19_seg1.wav,angry,19,-170.00987,35.156334,-35.726677,12.850788,-31.213713,-22.193804,-10.475104,-18.690771,-20.391975,4.095735,-25.198086,5.670617,-12.583313,-11.233431,-5.511745,-10.500542,-0.8291129,5.9529705,0.5235552,10.976882,1.9011381,12.0226345,8.3638,9.468297,5.1647964,13.171267,3.8948343,8.5921335,-3.0529182,7.1816177,5.4131703,6.330902,2.2520177,1.828218,-0.21269277,2.5274057,0.28117606,7.90233,3.269132,4.127012,0
data/processed/segments/03-01-05-02-01-02-19_seg1.wav,angry,19,-145.09431,27.383308,-54.953064,-4.129123,-40.36909,-19.121655,-11.197043,-18.240551,-18.778938,9.906256,-22.491014,0.9640438,-11.68501,-13.654069,-3.3533666,-6.952606,2.7711043,16.127777,8.579612,21.312422,11.930179,1.6329942,4.4506073,7.3236766,1.4509861,10.767029,-3.8413527,9.035965,-0.19308428,5.123823,-0.5731132,1.8824309,3.2973907,3.467666,-0.72074795,8.088814,8.221765,10.405692,3.3455048,3.0454023,0
data/processed/segments/03-01-05-02-02-01-19_seg1.wav,angry,19,-128.51163,25.755579,-56.089653,-11.8103,-32.167095,-24.082952,-13.756259,-15.772106,-18.089151,7.60966,-23.32971,1.1704679,-16.131361,-13.58754,-5.850984,-5.550353,3.7796032,18.719345,3.8099563,16.360136,9.301053,-1.9510504,3.6065528,2.3173463,-1.6731548,8.6811695,-1.890733,7.5754437,-2.363876,0.80799085,1.9659634,3.2544537,0.26625317,4.7251263,0.51074743,9.17763,2.943377,9.540429,3.6496656,4.4144673,0
data/processed/segments/03-01-05-02-02-02-19_seg1.wav,angry,19,-191.11447,28.29191,-35.681213,15.518203,-30.31125,-24.25805,-13.9462385,-20.895998,-19.922365,7.2057414,-23.164146,1.8136437,-14.171944,-16.135483,-7.854946,-15.75899,-6.3620086,6.488078,-5.311086,6.337892,2.2289586,0.6101195,6.459886,10.711261,8.379303,17.098986,1.5566745,5.292347,-0.8828651,2.3783855,2.1267643,2.1576166,2.0115259,-0.4934948,-1.5711542,9.005446,4.7023253,1.0576377,0.7976762,5.7914643,0
data/processed/segments/03-01-06-01-01-01-19_seg1.wav,fearful,19,-143.33507,68.42879,-8.434767,15.006288,-16.853575,-8.430942,-26.170444,-13.198777,-18.468138,-1.9129316,-21.102015,3.664327,-16.307827,-5.2398624,-4.4166107,-8.859949,-1.2732375,-1.946465,-7.1531525,-5.6735964,-9.654965,-5.6819034,-7.5544524,-3.1835067,-5.3300014,2.9769166,-8.45085,7.695219,-6.749123,3.2452772,-0.44281712,4.0122504,3.6710129,4.1679196,1.290286,4.311419,5.241172,10.705306,6.43101,10.243496,0
data/processed/segments/03-01-06-01-01-02-19_seg1.wav,fearful,19,-204.11389,71.78859,2.7801008,18.860054,-0.4799557,-4.409668,-21.846169,-5.744335,-8.302662,-1.9655378,-11.829592,0.89796686,-6.4664717,-1.4704424,-0.08010417,-5.6225634,-5.772486,0.24892485,-4.1220517,-6.420054,-4.321846,-3.6909544,-3.9805856,4.524861,-1.4831758,2.8854132,-3.8908796,6.3626614,-0.9619535,8.697781,10.596174,7.546736,2.2823608,0.45874825,-3.3106508,5.2511554,8.642049,10.137432,3.4181023,6.458975,0
data/processed/segments/03-01-06-01-02-01-19_seg1.wav,fearful,19,-175.24431,39.420822,11.349251,5.9620667,-9.358138,4.457388,-31.646442,-10.866743,-10.785764,-11.759677,-18.232977,-1.0412772,-14.5863285,-3.7950087,-7.6675315,-12.2218895,-1.4424214,-3.9461577,-10.466425,-6.8439198,-6.423264,-0.6373581,-1.0194597,10.660414,-0.25337932,6.7148314,1.7485033,9.042078,5.1660924,13.446508,9.427901,7.8706665,2.748842,2.6259542,-0.59737784,9.715754,4.480111,2.655954,-1.8320528,0.12680463,0
data/processed/segments/03-01-06-01-02-02-19_seg1.wav,fearful,19,-164.32054,67.09553,15.705477,15.335344,-5.5174847,3.9625,-29.201048,-11.703232,-10.275445,-6.8752136,-15.681067,4.8184032,-15.400894,-1.4506234,-1.9320812,-9.623188,-1.7113762,3.4155207,-4.537462,-10.270345,-0.2727853,-6.4291806,-7.4056654,5.1864724,-8.470486,3.8428028,-6.257826,3.731756,-4.4716997,0.46043858,-0.8419154,1.9093083,-4.434733,2.8672125,-0.6603585,9.086048,12.475059,13.1344795,8.915878,10.744234,0
data/processed/segments/03-01-06-02-01-01-19_seg1.wav,fearful,19,-159.25699,40.991375,-47.53282,-5.046107,-31.458141,-21.924438,-37.242126,-20.997498,-25.377775,12.630782,-25.091991,7.678451,-2.6645842,-3.4982073,3.8686872,-5.385079,-1.4260067,3.5775428,4.43503,8.084836,15.368378,19.76814,15.023285,12.803694,-2.0691614,8.760576,-3.8828814,7.0241985,1.6531819,-0.44518393,-0.46892384,7.8154726,-4.4513507,0.556936,-3.548776,0.18042508,-0.08067036,1.4361584,-2.025609,4.483506,0
data/processed/segments/03-01-06-02-01-02-19_seg1.wav,fearful,19,-187.85533,8.265896,-44.684452,-6.298453,-32.485695,-22.859114,-42.78777,-18.09785,-15.808989,-1.8793224,-2.1896276,12.573688,15.5297575,-5.5817657,-7.670496,-9.412995,-4.065319,20.955227,13.006762,11.093367,9.323298,15.033675,-5.9452033,4.505109,2.5125065,5.662151,-6.451632,0.8400394,-1.7219394,1.5037056,-0.6179722,2.56767,-4.4620643,7.010672,-1.6279936,2.5741887,8.938855,11.451489,4.3063426,3.5130951,0
data/processed/segments/03-01-06-02-02-01-19_seg1.wav,fearful,19,-188.79788,12.064275,-37.661705,-20.19045,-33.630814,-11.116472,-37.1763,-9.797894,-14.3932,-5.7860208,-12.580144,13.923469,-1.5251567,6.649674,4.7630644,-5.2764654,6.8585386,21.847685,8.970749,12.966588,6.047905,1.9082471,2.3272913,12.752387,-3.7428703,5.495515,-2.9727328,0.26663762,-3.2925072,2.4021757,-2.4260705,9.1019535,7.575295,0.25964695,-1.1748747,10.530016,8.717913,5.731723,-4.0463986,4.812682,0
data/processed/segments/03-01-06-02-02-02-19_seg1.wav,fearful,19,-176.05672,7.882703,-34.64156,-12.37036,-34.036148,-10.7672415,-42.243073,-10.629928,-11.211761,-4.7886944,-11.978179,9.497546,-8.884904,3.9354253,2.8728073,3.449605,15.229663,19.65081,13.303249,1.4812759,-0.050340712,-0.4693807,-0.3096435,9.754783,-3.7584186,3.5518882,2.9993403,5.0134635,-4.1668344,3.5414572,-0.77815974,8.537971,4.0013013,6.1376204,4.2233696,6.175179,4.0708947,6.675332,0.69359463,5.387725,0
data/processed/segments/03-01-07-01-01-01-19_seg1.wav,disgust,19,-257.95422,82.28379,9.434512,17.932837,-14.4589,-1.9700994,-24.36497,-4.5423875,-19.300352,1.8102365,-13.395731,3.909265,-13.175649,1.0139812,-3.139393,-7.624544,-4.1664824,0.75722086,-6.959845,-6.031185,-5.2378244,-4.9909625,-4.076014,-1.4332083,-1.9370837,-1.1139696,-1.5297874,1.3424083,-4.520801,2.6750853,2.0687315,4.1210394,-3.2399807,-1.8744396,-6.150776,1.5957778,0.239223,-0.36183012,-2.8182633,-0.88009894,0
data/processed/segments/03-01-07-01-01-02-19_seg1.wav,disgust,19,-167.84998,93.79188,-3.3476098,6.2879825,-12.074588,1.0048391,-32.453087,-11.050055,-13.26407,-1.8310035,-13.723935,1.9806482,-18.818083,-1.5335068,-5.3236485,-6.111007,-4.872405,-1.8110816,-2.9071882,-7.8794117,-2.2027872,-3.3031678,-2.5410678,1.304222,-2.6992068,2.8277876,-3.0343902,-1.0422854,-2.8265424,2.1604676,0.091276616,5.5532403,0.26635355,2.7797582,-0.5444485,4.474167,1.1655283,2.5625765,-4.043848,1.1783391,0
data/processed/segments/03-01-07-01-02-01-19_seg1.wav,disgust,19,-193.12807,69.23549,18.925108,5.1837826,-11.317886,-0.74045515,-24.854475,-8.094783,-7.6295705,-1.6257528,-13.031867,5.9007974,-14.8479595,2.7683709,-5.862873,-2.6071804,-7.237835,4.2275662,-3.3726301,-3.3411021,-4.1208367,-3.9583778,-4.6250362,0.29912186,-3.9822943,-0.07953527,-3.232998,5.5116224,1.5143372,9.720678,4.261166,5.9673505,2.1002655,1.8890955,-1.9072481,2.8826382,1.2322228,2.1856873,-0.93569124,1.436637,0
data/processed/segments/03-01-07-01-02-02-19_seg1.wav,disgust,19,-189.16965,75.65483,0.844273,2.2705607,-17.13191,-4.1039524,-31.594204,-12.275286,-14.763542,-0.94234616,-17.638424,0.0035997976,-19.44963,-2.7313275,-8.596139,-6.807922,-1.6173944,0.20047612,-4.3001485,-7.7283425,-6.2067394,-6.211232,-7.4868217,-0.4865574,-3.2805545,5.297375,1.2608188,4.722697,-4.068649,1.6644123,1.5866774,5.1509104,1.937575,0.988538,-0.1145759,4.875499,3.891487,2.601684,-1.9547786,1.0819739,0
data/processed/segments/03-01-07-02-01-01-19_seg1.wav,disgust,19,-193.61761,47.255375,2.5233848,11.590363,-16.651049,-2.7814188,-25.296095,-12.606183,-23.117702,2.026599,-16.115805,-5.4192767,-4.7516603,-5.177067,-2.8785691,-2.7618709,4.3780727,4.3571243,-0.4405987,-2.4501276,-5.664023,-1.6673733,-1.2557281,-1.7873591,-2.5776522,8.870891,6.0376177,9.8906145,0.72796494,4.4978833,4.7324033,11.15826,12.261697,8.452072,-1.2424971,1.3724793,4.1341352,9.696038,0.2192918,0.120529816,0
data/processed/segments/03-01-07-02-01-02-19_seg1.wav,disgust,19,-206.79582,34.90782,-10.785788,2.5529697,-25.886435,-9.073716,-23.718315,-11.463786,-20.548225,-1.2786644,-16.252245,-4.7909184,-13.323726,-7.102465,-4.7464185,-6.5239677,-2.7009835,-4.8420434,-3.4986005,-0.7863687,-0.16660263,6.1023993,1.9305279,9.362263,2.70346,6.884977,-1.1203107,5.0916214,0.4278409,3.6837277,4.0870566,8.202424,2.2049549,2.7855582,-2.0505197,2.8190885,2.6131883,3.8620918,-0.96402454,0.1682158,0
data/processed/segments/03-01-07-02-02-01-19_seg1.wav,disgust,19,-174.78699,-3.0863662,-2.8997853,-17.230818,-35.789616,-1.7125646,-38.314163,-11.577309,-15.333861,-3.8260202,-12.014265,-2.4948192,-13.075272,3.5881236,-7.407526,6.7140317,13.987255,6.5492496,4.595349,4.0217214,1.3246958,10.856146,13.016797,9.021102,0.36126003,12.028781,2.9784822,7.838042,-4.6823545,3.3452134,3.8412573,10.96117,4.6896663,4.337541,-1.7586716,2.598821,5.0148335,6.717037,1.6925933,4.1527996,0
data/processed/segments/03-01-07-02-02-02-19_seg1.wav,disgust,19,-187.77098,48.761738,-2.9521828,17.128973,-16.605646,-8.933261,-14.026043,-12.460608,-14.882472,6.6399355,-16.617548,1.2844183,-9.085446,-7.160059,2.3903837,-5.112352,-0.43772167,1.8746364,-1.6277685,-1.1315122,-0.58887506,6.4990664,0.70726305,3.805469,-0.6655133,5.365558,2.4408557,8.838504,0.5383389,4.676063,8.542483,9.746634,3.308737,5.589842,0.92215174,6.877929,3.6669436,5.550929,-0.6546306,4.2667823,0
data/processed/segments/03-01-08-01-01-01-19_seg1.wav,surprised,19,-170.17717,102.199936,1.9655069,19.789713,-6.1125097,1.8058022,-23.865953,-17.360567,-17.058022,-0.72793853,-17.18004,4.0484395,-11.22198,-0.09775829,-2.6355977,-7.667287,-1.6350276,3.6529524,-6.0786023,0.06004974,-5.7601624,-1.690284,-4.5329485,0.481518,-2.0677755,5.8034983,-2.1241267,4.3494906,-2.7414854,0.7744735,0.865939,4.1959176,0.6580509,-0.3032973,-2.8151462,0.67675936,4.1998887,8.9601345,6.696183,5.584645,0
data/processed/segments/03-01-08-01-01-02-19_seg1.wav,surprised,19,-136.2847,121.2999,-8.490278,14.321186,-10.479769,-1.0646361,-33.7099,-13.590071,-20.083267,-3.3121972,-20.92071,2.6699839,-15.537436,-9.041069,-2.4597206,-16.290415,0.06529217,-0.038607568,-5.4613132,-10.21899,-5.5004396,-7.1876073,-5.086231,-1.9378037,-7.1876855,3.0047565,-8.43254,2.1700783,-5.491486,-1.3781204,0.07564694,0.3426657,-4.1603518,-2.6070719,-6.7929244,-0.49700797,-0.15607692,-0.3107125,-3.9937482,-0.20565236,0
data/processed/segments/03-01-08-01-02-01-19_seg1.wav,surprised,19,-166.90405,83.083595,9.519927,24.23285,-17.74406,4.2458434,-23.237188,-11.896886,-4.375213,-1.9290401,-16.451202,6.97742,-16.866032,0.26691437,-2.980445,-13.950331,1.0353657,1.6594334,-6.309826,-5.016747,-2.4689484,-6.0430937,-1.5985417,1.093729,-3.175687,4.171046,-5.2520795,2.1611245,-2.9228606,3.88206,-1.6391673,-0.43853828,-5.1963725,-2.448564,-4.072848,2.634962,-2.4873662,0.39232722,-3.8426244,1.3984792,0
data/processed/segments/03-01-08-01-02-02-19_seg1.wav,surprised,19,-145.58131,118.747826,19.417398,25.090576,-11.845147,7.218577,-18.999432,-22.375544,-11.055277,1.2120342,-20.037542,5.131411,-15.4946995,-0.5166235,-5.6506824,-10.382621,-0.38365126,4.021804,-5.2268205,0.23663343,-6.196443,-0.7481882,-3.0020292,0.19392541,-2.437166,-0.29144603,-4.553961,2.0240412,-5.3893685,2.436425,-2.0310478,1.0591154,-1.0510978,-2.345076,-3.9587505,0.5558125,-0.56711423,2.042034,-2.1816118,0.53388953,0
data/processed/segments/03-01-08-02-01-01-19_seg1.wav,surprised,19,-182.90865,91.906715,-5.2061324,11.550147,-13.081906,-2.9184475,-32.80089,-15.979054,-21.996433,-9.139052,-18.920225,1.3127023,-10.427365,-2.4801693,-1.5650892,-15.99125,0.31570637,-3.2533154,-3.665276,-3.8018763,-10.8652725,-6.7460256,-9.898032,1.4659889,-7.5024533,5.522336,-4.9033394,2.2875717,-6.535726,2.2031004,0.9914286,3.3726208,-0.91701365,-0.4010767,-2.7058134,0.64180326,3.5813231,1.5218481,3.4660497,6.039732,0
data/processed/segments/03-01-08-02-01-02-19_seg1.wav,surprised,19,-195.99977,71.55475,-7.8888354,17.487284,-7.4988303,-6.544502,-30.100113,-20.395185,-15.45317,0.35083848,-20.062706,6.894426,-8.80607,-1.8635144,-5.5734696,-13.532967,-3.4216423,-5.475821,-7.3569083,-2.2776184,-7.381474,-2.847235,-7.286138,-0.017348835,-3.9702094,3.0968215,-5.767345,1.3073338,-2.8192742,4.722028,1.264706,3.3699434,0.017577626,0.7108506,0.7069084,3.5218205,3.741104,3.2470284,1.2434614,3.303699,0
data/processed/segments/03-01-08-02-02-01-19_seg1.wav,surprised,19,-280.29645,91.57299,2.4231694,17.118994,-9.566864,-1.4812251,-18.888088,-9.156405,-7.6844807,-4.327791,-15.614746,5.4566355,-8.194178,5.209757,-4.077134,-3.9354615,-0.9466273,-1.0540687,-4.3737974,-5.5571685,-4.063813,-4.9812837,-2.6851575,-0.477764,-2.336726,1.7171757,-0.124937505,3.258344,0.46650368,3.3856852,-0.8850448,0.64182764,-3.1718533,0.4221724,1.152121,4.7711525,1.3842177,1.5435547,-0.73274106,3.554256,0
data/processed/segments/03-01-08-02-02-02-19_seg1.wav,surprised,19,-138.14238,101.16924,14.832951,11.471507,-12.0579195,5.323001,-31.642942,-13.931394,-15.524446,-3.7375453,-21.578672,-0.325246,-9.444098,-5.3742175,-9.878461,-4.5350766,0.74103296,0.93563336,-7.918041,-0.80256206,-9.0656,-6.754599,-8.381105,-1.2011262,-4.2941017,1.4107149,-3.3243265,2.2654126,-2.675209,2.0899258,-0.99769,4.852844,1.7648185,0.8316895,-3.5334437,0.7052522,3.0484798,4.5093946,1.5107465,3.589815,0
data/processed/segments/03-01-01-01-01-01-20_seg1.wav,neutral,20,-116.09182,63.376842,-16.500776,11.832858,-29.842266,-12.701982,-33.719227,-16.336182,-15.184821,-2.6473887,-18.042976,-7.0922627,-9.736307,-14.298487,-12.314001,-5.5981345,-11.036192,-7.6273484,-9.214343,-3.587787,-7.041281,8.008492,1.8961588,6.3859677,-0.20303588,2.2525227,0.8941735,7.8132815,6.385627,8.267404,4.172662,9.544629,5.5448213,6.1800776,-3.4411273,-3.413689,-2.7964222,2.4003341,-2.909053,-5.7007976,0
data/processed/segments/03-01-01-01-01-02-20_seg1.wav,neutral,20,-137.96306,56.6459,-22.960316,13.712506,-34.634125,-13.974891,-31.237568,-16.94064,-12.717268,-8.476178,-13.77826,-9.027694,-6.0940933,-15.71665,-9.9215145,-6.677334,-6.893864,-3.7566633,1.0026859,4.402618,-3.9868407,3.4984417,-3.1726716,9.938672,10.620601,10.77861,4.218241,2.7397134,-1.8321162,1.4244566,-0.6074996,5.116359,-0.9918973,-0.17094429,-7.4497848,-0.6239959,0.81129783,3.6787992,-3.8299694,-1.7945793,0
data/processed/segments/03-01-01-01-02-01-20_seg1.wav,neutral,20,-153.56502,64.62311,-13.941643,6.83905,-31.657001,-14.100878,-35.10365,-15.725085,-13.514774,-5.78598,-17.423346,-5.453049,-6.047351,-13.784081,-7.925393,-5.204007,-8.26314,-7.9134707,-2.5924869,-2.2107022,-3.9357662,8.914109,4.70109,10.4518175,7.966029,8.823457,3.0822084,7.65186,4.028952,5.6788197,0.08802549,2.95874,-2.739935,2.2800426,-1.9164153,3.6945827,-2.0012815,0.39629576,-2.1566584,-0.02791981,0
data/processed/segments/03-01-01-01-02-02-20_seg1.wav,neutral,20,-170.34552,52.951035,-16.935776,10.029252,-31.31272,-14.890448,-35.476414,-13.848569,-13.390897,-6.138913,-15.739689,-6.069828,-7.1749597,-16.121367,-7.493567,-6.338593,-7.256348,-6.941376,-3.0261343,0.34956333,-0.9211157,12.003104,6.596426,10.245234,3.2122865,4.250896,1.0440171,4.282071,0.298858,6.4531417,2.599,3.860507,-2.6361988,0.8219615,-2.0057776,0.85503197,-3.9318585,-2.4429178,-0.30179617,0.68496484,0
data/processed/segments/03-01-02-01-01-01-20_seg1.wav,calm,20,-112.258606,55.071926,-12.37399,18.71023,-24.875181,-16.044622,-32.454277,-14.135231,-14.374556,-3.1674945,-18.211258,-3.894031,-12.969547,-9.585631,-11.369822,-7.5419884,-7.4106126,-10.190181,-6.9140368,-6.3492994,-11.158516,-0.36650354,-9.263153,-1.3265967,-4.261899,2.1706614,2.808374,4.9107223,6.601845,12.737633,13.628105,17.524529,10.1986265,8.897259,-1.8373724,3.371827,0.89738923,5.01929,-1.2704822,-4.3130937,0
data/processed/segments/03-01-02-01-01-02-20_seg1.wav,calm,20,-135.60818,56.829163,-18.88187,10.822853,-21.794767,-14.264083,-32.925663,-16.231316,-14.701198,-7.9154015,-22.821218,-4.0956216,-9.073805,-13.628758,-13.947814,-6.788387,-12.600255,-11.933753,-8.872503,-3.8584507,-8.274825,6.4495525,-3.7362986,6.2680955,-2.60717,2.187576,0.49246612,2.1960032,5.50325,10.37139,11.702065,17.852343,12.647788,12.096986,1.4027399,1.6186045,-2.1163769,2.9960155,-1.3229373,-1.9448786,0
data/processed/segments/03-01-02-01-02-01-20_seg1.wav,calm,20,-121.41064,61.293377,0.007522272,9.7177725,-13.600934,-10.751902,-32.116817,-19.379139,-15.129214,-7.5401964,-17.062387,-3.4461396,-9.125485,-16.938187,-11.560075,-4.1139183,-8.140542,-8.699614,-5.7899275,-4.4409757,-9.003758,5.5279174,-1.1790726,7.9401994,1.1897106,3.3248365,-0.44163683,0.7102329,1.6000586,6.898154,4.311591,11.293807,8.719571,12.523037,0.3819666,0.6615154,-0.72742593,2.4677114,-1.609991,-0.6598877,0
data/processed/segments/03-01-02-01-02-02-20_seg1.wav,calm,20,-112.34983,58.400253,-4.3142076,11.805564,-17.225048,-9.7681,-30.00205,-10.911097,-12.497989,-3.1866517,-19.21262,-1.847792,-8.022641,-14.078551,-9.941287,-1.3475738,-8.151704,-9.083229,-5.480514,-3.8092892,-10.811732,1.6783013,-9.698699,2.463872,-0.37616685,8.009688,6.8942776,7.560956,6.5592017,10.146839,8.993175,15.266685,10.916318,8.252739,-1.6239737,1.1739409,0.060132254,4.208516,-1.8335391,-4.649694,0
data/processed/segments/03-01-02-02-01-01-20_seg1.wav,calm,20,-113.43862,70.24675,-9.275481,18.943062,-18.583193,-12.773313,-29.856773,-10.692607,-15.660584,-5.9308143,-13.350341,-1.9088019,-10.378518,-7.9190807,-8.942548,-7.119393,-2.3018098,-10.547928,-2.1749995,1.0872669,-3.917853,6.3856163,-6.099605,-0.32916155,-4.651774,0.21763706,-0.10364876,1.1306117,2.6269543,8.267713,12.608831,17.318996,8.914438,5.7681465,-2.7625093,1.5211978,1.3676901,6.096255,1.092061,-1.6672182,0
data/processed/segments/03-01-02-02-01-02-20_seg1.wav,calm,20,-116.05732,60.22541,-10.891229,26.298492,-17.295578,-6.736657,-26.831663,-12.576929,-11.459004,-7.22832,-17.048744,-1.9477469,-8.362519,-13.339889,-11.092222,-7.3512406,-7.1116853,-10.376457,-6.615781,-5.6401405,-10.40463,1.5185485,-9.4615345,0.78002495,-5.058283,1.2077707,2.6108208,4.9512954,7.802506,11.305526,12.475451,14.709961,10.535222,10.125898,2.3046436,2.3187277,0.3530852,3.9622145,1.0802075,-1.8500609,0
data/processed/segments/03-01-02-02-02-01-20_seg1.wav,calm,20,-95.56103,69.38769,-3.8264184,19.142717,-17.917128,-11.102143,-32.286243,-12.427374,-5.765189,-4.921136,-14.940368,-4.1836934,-10.064936,-10.957867,-7.5575504,-5.8099747,-5.3773427,-10.068544,-7.2576303,-3.593502,-9.191437,5.162211,-7.506776,0.63299465,-6.4630613,-1.5685798,-4.3330545,3.7897277,6.9338603,14.000113,15.933521,13.975203,6.637202,6.9965825,0.16960011,8.18615,2.9831738,4.0414877,-1.5420686,-2.4165683,0
data/processed/segments/03-01-02-02-02-02-20_seg1.wav,calm,20,-101.03358,53.669815,0.23196481,12.46453,-17.870945,-6.9275126,-28.696,-13.802189,-12.838088,-7.6220403,-21.466578,-2.5348072,-9.9404955,-14.78283,-9.237347,-5.766699,-10.336383,-7.13574,-4.200173,1.4402913,-4.746533,4.485235,-5.7716494,0.52489895,-1.8509897,-2.0757093,-0.88218045,0.9685066,-0.004813071,9.579858,9.091371,16.613169,12.17832,12.248257,1.4979147,2.2316341,1.3344795,5.641192,1.1148986,-0.29744488,0
data/processed/segments/03-01-03-01-01-01-20_seg1.wav,happy,20,-173.74895,52.252293,-41.6609,10.165573,-45.990463,-15.449601,-34.539463,-31.767916,-16.51474,-21.28449,-8.163276,-21.355608,-4.067325,-14.838803,-9.899764,-1.5594864,-7.7606096,-3.0529366,4.1379585,6.923993,-1.9727901,4.4422283,3.769278,9.009826,3.1928718,0.20893253,-1.8325385,6.4761815,-0.10469583,6.977286,-2.5747242,-3.2207956,-5.6366315,1.4153826,-1.7080208,1.224043,-0.19568539,2.9771872,2.7692375,3.58069,0
data/processed/segments/03-01-03-01-01-02-20_seg1.wav,happy,20,-158.6856,52.928555,-37.94573,6.79795,-42.98225,-9.056027,-35.224106,-15.483783,-24.51434,-9.555494,-12.062684,-14.898118,-4.422795,-19.1177,-7.3750043,-11.308631,-9.372461,-2.1740303,3.9901137,9.266199,6.1560206,11.72615,0.39123988,0.9352249,-0.10568391,6.170298,4.655704,2.5855248,-0.51461667,3.4294329,-0.33199167,1.5993005,-0.8750413,2.123194,-3.6482053,-0.18991238,-0.20020506,3.7892387,-2.0596938,0.84615785,0
data/processed/segments/03-01-03-01-02-01-20_seg1.wav,happy,20,-196.12032,52.101,-5.872555,12.830059,-25.333593,-10.64958,-34.484406,-19.343708,-22.352339,-10.267954,-7.5451245,-14.711828,-4.1039553,-19.09958,-10.288822,-3.7368555,-18.513271,-8.144419,-9.505464,-9.006359,-11.357586,-8.857368,-6.4766197,-1.6489743,8.706828,12.044708,12.579111,8.099105,-1.9671658,3.339921,2.2121732,11.737684,4.821806,4.047702,-3.4546106,4.4845705,3.298271,3.3001275,-1.1960324,1.7356322,0
data/processed/segments/03-01-03-01-02-02-20_seg1.wav,happy,20,-157.7065,39.913258,-39.820324,0.667529,-34.124325,-17.801525,-41.571743,-25.264853,-20.163475,-12.258256,-7.186708,-14.536844,2.1323066,-13.126967,-1.5618086,3.1227458,6.944583,12.943916,10.722921,8.452738,-1.3895835,1.2935702,-1.3449903,1.7476667,2.1838076,-0.98705447,-3.5401027,-4.197296,-5.185665,3.858228,1.4122839,3.011868,1.9168748,6.741859,-2.340345,-0.33428887,1.2544826,12.387067,6.837796,1.5477121,0
data/processed/segments/03-01-03-02-01-01-20_seg1.wav,happy,20,-151.86003,36.37661,-74.51448,-8.729014,-58.35311,-25.348997,-38.316788,-31.939503,-9.387804,-23.68285,-8.848058,-19.060219,-3.9509008,-2.4646273,5.165945,13.391573,4.841702,4.459987,10.395579,10.420915,-0.29040498,5.337245,0.62109554,5.3074727,-1.6270696,-0.4085204,-2.4330504,7.2534075,1.2650325,4.482181,-3.9182947,-2.4384782,-4.4073124,0.59391105,-3.8856635,1.2855775,0.12653996,1.7889489,-1.1451316,2.278009,0
data/processed/segments/03-01-03-02-01-02-20_seg1.wav,happy,20,-185.07541,32.25008,-57.07437,-5.02128,-48.290173,-16.355318,-30.696411,-23.993757,-15.219821,-16.708664,0.31518394,-2.9660006,12.246529,5.135823,10.836477,7.5024004,5.35338,3.9796562,-1.1785408,-0.75608504,0.82899857,2.582549,-5.10287,1.2407197,-0.47221643,-2.281527,0.5217601,2.785946,-1.0510921,3.2403617,-0.4334238,6.8880205,1.5797403,-1.1523457,-3.3282113,2.4866939,-1.2724828,2.7455168,0.14566112,3.1166303,0
data/processed/segments/03-01-03-02-02-01-20_seg1.wav,happy,20,-176.12852,23.92688,-63.907417,-11.294646,-57.530228,-32.54321,-46.78557,-24.022692,-15.33293,-5.5498776,-6.866421,-2.1414666,1.6094427,-8.708989,3.9350677,9.929934,8.629884,2.8208253,0.52534324,5.3297977,-1.6727157,6.530863,-0.86507124,1.8244394,0.17635615,-0.27893013,1.245139,1.0138289,-0.38416928,2.8404193,2.1523569,5.0689297,-1.0584823,3.4284668,0.1605886,4.4564056,-4.3378057,4.1346045,1.0321703,1.696308,0
data/processed/segments/03-01-03-02-02-02-20_seg1.wav,happy,20,-210.34053,6.8414927,-70.1822,-26.121244,-50.381638,-27.02597,-35.631355,-21.559507,-1.823579,13.114011,28.749529,16.277143,10.451924,-19.795668,-3.7478838,-6.781266,-11.652644,-1.6071029,10.063356,14.178839,-1.9497789,2.325466,-3.8916008,-4.9458923,-3.4234545,1.8369464,3.241891,2.8169186,-2.2712471,-0.6885571,-0.64694864,4.369801,-1.9981858,1.5612558,-7.249065,2.2517617,-0.1711712,1.5569843,-1.5197822,3.7661052,0
data/processed/segments/03-01-04-01-01-01-20_seg1.wav,sad,20,-119.70388,53.742165,-8.6992035,18.001846,-20.386154,-0.4287826,-34.26073,-11.523709,-8.75693,-7.208343,-15.681875,-1.5233712,-10.420479,-6.4226155,-11.181737,-4.809591,-7.8823934,-6.5938005,-7.2127833,-2.316853,-11.102483,-1.4134719,-8.178703,-1.8026925,-6.0497985,-4.0078697,-4.8352933,0.9845056,0.8938579,10.003624,8.811832,18.816235,10.376873,7.868935,-1.7836354,1.6431603,-2.0571532,2.937636,-2.7623343,-0.9395666,0
